0 , 21.8203, 22 , 19 , 0
0 , 21.7395, 24 , 11 , 1
0 , 20.2581, 28 , 14 , 4
0 , 14.5787, 31 , 14 , 6
0 , 12.7286, 40 , 15 , 11
0 , 12.4182, 42 , 14 , 12
1 , 12.0319, 65 , 25 , 25
2 , 11.2823, 116 , 47 , 53
8 , 11.2398, 297 , 127 , 150
17 , 11.103, 580 , 244 , 289
23 , 10.6486, 702 , 306 , 355
173 , 10.6262, 2761 , 1247 , 1453
268 , 10.592, 3605 , 1638 , 1900
586 , 10.4979, 5792 , 2608 , 3008
841 , 10.3623, 7100 , 3210 , 3695
1373 , 10.3057, 9315 , 4223 , 4854
2936 , 10.2773, 14284 , 6403 , 7371
4449 , 10.1048, 17878 , 8016 , 9220
