0 , 30.8148, 44 , 22 , 0
68 , 24.3463, 196 , 101 , 152
70 , 23.2261, 197 , 101 , 153
72 , 21.8883, 198 , 102 , 154
76 , 21.2989, 200 , 103 , 156
841 , 20.6206, 1164 , 465 , 1120
863 , 20.4054, 1173 , 473 , 1129
869 , 19.9685, 1175 , 475 , 1131
967 , 19.5979, 1241 , 487 , 1197
974 , 18.6922, 1242 , 488 , 1198
984 , 17.5742, 1243 , 485 , 1199
1530 , 15.7729, 1407 , 553 , 1363
1810 , 15.4581, 1680 , 586 , 1636
1818 , 15.3501, 1682 , 587 , 1638
1836 , 15.1988, 1685 , 589 , 1641
5707 , 15.0398, 4631 , 1136 , 4587
6537 , 14.8826, 4971 , 1246 , 4927
7331 , 14.8153, 5218 , 1356 , 5174
10344 , 13.9719, 6574 , 1644 , 6530
10907 , 13.5452, 6612 , 1681 , 6568
14709 , 12.6842, 7873 , 2038 , 7829
