0 , 30.8148, 44 , 22 , 0
2 , 24.018, 78 , 23 , 12
28 , 22.6281, 365 , 49 , 84
34 , 21.6562, 464 , 54 , 105
59 , 21.0562, 783 , 75 , 149
98 , 19.8288, 1173 , 108 , 221
143 , 19.4224, 1528 , 136 , 282
318 , 16.0708, 2810 , 245 , 488
677 , 15.4535, 6239 , 428 , 781
1483 , 15.057, 12963 , 772 , 1318
1614 , 14.8164, 13906 , 809 , 1394
2364 , 14.6927, 19223 , 1038 , 1753
5290 , 14.5695, 36801 , 1762 , 2910
11018 , 13.8184, 62708 , 2781 , 4526
17474 , 13.43, 90477 , 3604 , 5875
29796 , 13.2787, 143998 , 4843 , 7999
