0 , 30.8148, 44 , 22 , 0
16 , 27.759, 80 , 49 , 36
22 , 24.6543, 90 , 52 , 46
24 , 22.2847, 93 , 52 , 49
31 , 22.1271, 100 , 56 , 56
499 , 21.1633, 2150 , 84 , 2106
503 , 18.8138, 2154 , 87 , 2110
509 , 18.2195, 2161 , 90 , 2117
515 , 18.1005, 2171 , 95 , 2127
2569 , 17.8922, 3575 , 575 , 3531
2578 , 17.7374, 3577 , 577 , 3533
2595 , 14.813, 3584 , 579 , 3540
2633 , 13.9935, 3589 , 581 , 3545
7799 , 13.873, 6586 , 1180 , 6542
20621 , 13.7461, 12987 , 2266 , 12943
34722 , 12.9342, 16493 , 3168 , 16449
39938 , 12.6351, 17376 , 3359 , 17332
40081 , 12.4637, 17388 , 3365 , 17344
