0 , 24.345, 183 , 178 , 0
0 , 24.1395, 188 , 144 , 5
0 , 23.8569, 190 , 146 , 7
1 , 21.9059, 195 , 149 , 10
1 , 20.7859, 196 , 92 , 11
1 , 18.5654, 198 , 68 , 13
1 , 18.3673, 199 , 42 , 14
1 , 15.9788, 200 , 43 , 15
2 , 14.8639, 213 , 26 , 18
3 , 13.3321, 250 , 38 , 31
4 , 12.7391, 303 , 45 , 43
15 , 12.5375, 722 , 160 , 158
17 , 12.0204, 786 , 173 , 175
40 , 11.6267, 1322 , 338 , 340
436 , 11.2467, 5922 , 1739 , 1759
947 , 11.177, 9231 , 2778 , 2809
2569 , 11.1418, 15776 , 4860 , 4912
3449 , 10.9453, 18529 , 5714 , 5770
3990 , 10.8515, 20061 , 6180 , 6243
10628 , 10.8026, 32950 , 10270 , 10389
33057 , 10.7203, 59520 , 18691 , 18916
